#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 09 14 23 30 270  3.6  4.1    MM    MM    MM  MM 1011.1  20.9  23.7    MM   MM   MM    MM
2024 09 14 23 24 260  3.6  4.6    MM    MM    MM  MM 1011.1  20.8  23.6    MM   MM   MM    MM
2024 09 14 23 18 250  3.6  4.1    MM    MM    MM  MM 1011.2    MM  23.6    MM   MM   MM    MM
2024 09 14 23 12 260  3.6  4.1    MM    MM    MM  MM 1011.2    MM  23.4    MM   MM   MM    MM
2024 09 14 23 06 270  3.1  4.1    MM    MM    MM  MM 1011.2    MM  23.3    MM   MM   MM    MM
2024 09 14 23 00 260  3.1  3.6    MM    MM    MM  MM 1011.2  20.8  23.3    MM   MM -1.1    MM
2024 09 14 22 54 250  2.6  4.1    MM    MM    MM  MM 1011.3  20.8  23.2    MM   MM   MM    MM
2024 09 14 22 48 260  3.6  4.6    MM    MM    MM  MM 1011.3    MM    MM    MM   MM   MM    MM
2024 09 14 22 42 260  3.6  4.6    MM    MM    MM  MM 1011.3    MM    MM    MM   MM   MM    MM
2024 09 14 22 36 250  3.6  4.1    MM    MM    MM  MM 1011.3    MM    MM    MM   MM   MM    MM
2024 09 14 22 30 250  3.1  4.6    MM    MM    MM  MM 1011.4    MM  23.2    MM   MM   MM    MM
2024 09 14 22 24 260  4.1  4.6    MM    MM    MM  MM 1011.4    MM  23.2    MM   MM   MM    MM
2024 09 14 22 18 260  3.6  4.6    MM    MM    MM  MM 1011.5  20.7  23.2    MM   MM   MM    MM
2024 09 14 22 12 250  4.1  5.1    MM    MM    MM  MM 1011.5  20.6  23.2    MM   MM   MM    MM
2024 09 14 22 06 260  3.6  5.1    MM    MM    MM  MM 1011.5  20.6  23.2    MM   MM   MM    MM
2024 09 14 22 00  MM   MM   MM    MM    MM    MM  MM 1011.5  20.7    MM    MM   MM -1.0    MM
2024 09 14 21 54  MM   MM   MM    MM    MM    MM  MM 1011.6  20.6    MM    MM   MM   MM    MM
2024 09 14 21 48 240  4.1  4.6    MM    MM    MM  MM 1011.7    MM  23.2    MM   MM   MM    MM
2024 09 14 21 42 240  4.1  5.1    MM    MM    MM  MM 1011.7    MM  23.2    MM   MM   MM    MM
2024 09 14 21 36 240  4.1  5.1    MM    MM    MM  MM 1011.7    MM  23.1    MM   MM   MM    MM
2024 09 14 21 30 230  3.6  5.1    MM    MM    MM  MM 1011.8  20.5    MM    MM   MM   MM    MM
2024 09 14 21 24 240  4.1  5.1    MM    MM    MM  MM 1011.9  20.5    MM    MM   MM   MM    MM
2024 09 14 21 18 240  4.6  5.1    MM    MM    MM  MM 1011.9  20.4  23.2    MM   MM   MM    MM
2024 09 14 21 12 250  4.1  4.6    MM    MM    MM  MM 1011.9  20.5  23.1    MM   MM   MM    MM
2024 09 14 21 06 240  4.1  5.1    MM    MM    MM  MM 1012.0  20.5  23.2    MM   MM   MM    MM
2024 09 14 21 00 250  4.1  5.1    MM    MM    MM  MM 1012.0    MM  23.1    MM   MM -0.7    MM
2024 09 14 20 54 240  4.1  4.6    MM    MM    MM  MM 1012.1    MM  23.1    MM   MM   MM    MM
2024 09 14 20 48 240  4.1  5.1    MM    MM    MM  MM 1012.1    MM  23.1    MM   MM   MM    MM
2024 09 14 20 42 240  4.6  5.7    MM    MM    MM  MM 1012.1    MM  23.1    MM   MM   MM    MM
2024 09 14 20 36 240  4.6  5.1    MM    MM    MM  MM 1012.2    MM  23.1    MM   MM   MM    MM
2024 09 14 20 30  MM   MM   MM    MM    MM    MM  MM 1012.3    MM  23.1    MM   MM   MM    MM
2024 09 14 20 24  MM   MM   MM    MM    MM    MM  MM 1012.3    MM  23.1    MM   MM   MM    MM
2024 09 14 20 18 240  5.1  6.2    MM    MM    MM  MM 1012.3  20.5  23.1    MM   MM   MM    MM
2024 09 14 20 12 250  4.1  4.6    MM    MM    MM  MM 1012.3  20.8  23.1    MM   MM   MM    MM
2024 09 14 20 06 250  4.1  4.6    MM    MM    MM  MM 1012.3  20.7  23.2    MM   MM   MM    MM
2024 09 14 20 00 240  4.1  5.1    MM    MM    MM  MM 1012.3  20.6  23.1    MM   MM +0.0    MM
2024 09 14 19 54 260  3.6  5.7    MM    MM    MM  MM 1012.3  20.8  23.1    MM   MM   MM    MM
2024 09 14 19 48 260  4.1  4.6    MM    MM    MM  MM 1012.3  20.7  23.0    MM   MM   MM    MM
2024 09 14 19 42 260  3.6  4.6    MM    MM    MM  MM 1012.3  20.8  23.0    MM   MM   MM    MM
2024 09 14 19 36 260  3.6  4.6    MM    MM    MM  MM 1012.3  20.9  23.0    MM   MM   MM    MM
2024 09 14 19 30  MM   MM   MM    MM    MM    MM  MM 1012.4  20.9  23.0    MM   MM   MM    MM
2024 09 14 19 24  MM   MM   MM    MM    MM    MM  MM 1012.4  21.0  23.0    MM   MM   MM    MM
2024 09 14 19 18 260  3.1  3.6    MM    MM    MM  MM 1012.4  21.0  23.0    MM   MM   MM    MM
2024 09 14 19 12 260  2.6  3.6    MM    MM    MM  MM 1012.4  21.1  23.0    MM   MM   MM    MM
2024 09 14 19 06 260  3.1  3.6    MM    MM    MM  MM 1012.5  20.9  23.0    MM   MM   MM    MM
2024 09 14 19 00 250  3.1  3.6    MM    MM    MM  MM 1012.5    MM    MM    MM   MM +0.3    MM
2024 09 14 18 54 240  3.1  3.6    MM    MM    MM  MM 1012.5    MM    MM    MM   MM   MM    MM
2024 09 14 18 48 240  3.1  4.1    MM    MM    MM  MM 1012.6  20.7  22.9    MM   MM   MM    MM
2024 09 14 18 42 250  2.6  3.6    MM    MM    MM  MM 1012.6  20.8  22.9    MM   MM   MM    MM
2024 09 14 18 36 250  2.6  3.6    MM    MM    MM  MM 1012.6  20.8  22.9    MM   MM   MM    MM
2024 09 14 18 30 250  3.1  3.6    MM    MM    MM  MM 1012.6  20.8  22.9    MM   MM   MM    MM
2024 09 14 18 24 260  3.1  3.6    MM    MM    MM  MM 1012.6  20.7  22.9    MM   MM   MM    MM
2024 09 14 18 18 250  3.1  4.1    MM    MM    MM  MM 1012.7  20.7  22.9    MM   MM   MM    MM
2024 09 14 18 12 240  3.1  3.6    MM    MM    MM  MM 1012.7  20.6  22.8    MM   MM   MM    MM
2024 09 14 18 06 250  3.1  4.1    MM    MM    MM  MM 1012.7  20.6  22.9    MM   MM   MM    MM
2024 09 14 18 00 240  3.1  3.6    MM    MM    MM  MM 1012.7  20.6  22.8    MM   MM +0.6    MM
2024 09 14 17 54 240  3.1  3.6    MM    MM    MM  MM 1012.7  20.5  22.9    MM   MM   MM    MM
2024 09 14 17 48 250  3.1  3.6    MM    MM    MM  MM 1012.6  20.6  22.8    MM   MM   MM    MM
2024 09 14 17 42 250  2.6  3.6    MM    MM    MM  MM 1012.7  20.7  22.9    MM   MM   MM    MM
2024 09 14 17 36 230  2.6  3.6    MM    MM    MM  MM 1012.6  20.5  22.8    MM   MM   MM    MM
2024 09 14 17 30 240  3.1  3.6    MM    MM    MM  MM 1012.6  20.5  22.9    MM   MM   MM    MM
2024 09 14 17 24 240  3.6  4.1    MM    MM    MM  MM 1012.6  20.3  22.8    MM   MM   MM    MM
2024 09 14 17 18 240  3.1  3.6    MM    MM    MM  MM 1012.5    MM  22.9    MM   MM   MM    MM
2024 09 14 17 12 230  2.6  3.6    MM    MM    MM  MM 1012.4    MM  22.8    MM   MM   MM    MM
2024 09 14 17 06 220  3.1  3.6    MM    MM    MM  MM 1012.4    MM  22.8    MM   MM   MM    MM
2024 09 14 17 00 230  3.1  4.1    MM    MM    MM  MM 1012.4  20.8  22.8    MM   MM +0.7    MM
2024 09 14 16 54 220  0.5  1.0    MM    MM    MM  MM 1012.4  21.3  22.9    MM   MM   MM    MM
2024 09 14 16 48 230  0.5  1.0    MM    MM    MM  MM 1012.4    MM  22.8    MM   MM   MM    MM
2024 09 14 16 42 270  0.5  1.0    MM    MM    MM  MM 1012.4    MM  22.8    MM   MM   MM    MM
2024 09 14 16 36  MM  0.0  0.5    MM    MM    MM  MM 1012.3    MM  22.8    MM   MM   MM    MM
2024 09 14 16 30  MM  0.0  1.5    MM    MM    MM  MM 1012.3  21.0  22.8    MM   MM   MM    MM
2024 09 14 16 24 250  0.5  1.0    MM    MM    MM  MM 1012.2  20.9  22.8    MM   MM   MM    MM
2024 09 14 16 18 280  0.5  1.5    MM    MM    MM  MM 1012.2  20.7  22.8    MM   MM   MM    MM
2024 09 14 16 12 350  1.5  2.1    MM    MM    MM  MM 1012.2  20.5  22.8    MM   MM   MM    MM
2024 09 14 16 06 350  2.1  2.1    MM    MM    MM  MM 1012.2  20.5  22.8    MM   MM   MM    MM
2024 09 14 16 00 330  1.5  1.5    MM    MM    MM  MM 1012.2  20.6  22.8    MM   MM +1.3    MM
2024 09 14 15 54 340  1.0  2.1    MM    MM    MM  MM 1012.2  20.5  22.8    MM   MM   MM    MM
2024 09 14 15 48  10  1.5  2.6    MM    MM    MM  MM 1012.1  20.3  22.8    MM   MM   MM    MM
2024 09 14 15 42  10  2.1  2.6    MM    MM    MM  MM 1012.1  20.3  22.8    MM   MM   MM    MM
2024 09 14 15 36  10  2.1  2.6    MM    MM    MM  MM 1012.0  20.3  22.8    MM   MM   MM    MM
2024 09 14 15 30  20  1.5  2.1    MM    MM    MM  MM 1012.0  20.4  22.8    MM   MM   MM    MM
2024 09 14 15 24  20  1.0  2.1    MM    MM    MM  MM 1012.1  20.2  22.8    MM   MM   MM    MM
2024 09 14 15 18  40  1.5  2.6    MM    MM    MM  MM 1012.0  20.1  22.8    MM   MM   MM    MM
2024 09 14 15 12  30  2.1  2.6    MM    MM    MM  MM 1012.1  20.1  22.8    MM   MM   MM    MM
2024 09 14 15 06  20  2.1  2.6    MM    MM    MM  MM 1012.1  20.1  22.8    MM   MM   MM    MM
2024 09 14 15 00  40  1.5  3.1    MM    MM    MM  MM 1012.1  20.0  22.8    MM   MM +1.6    MM
2024 09 14 14 54  40  2.1  3.1    MM    MM    MM  MM 1012.1  19.9  22.8    MM   MM   MM    MM
2024 09 14 14 48  40  2.6  2.6    MM    MM    MM  MM 1012.1    MM  22.8    MM   MM   MM    MM
2024 09 14 14 42  30  2.6  3.6    MM    MM    MM  MM 1012.0    MM  22.8    MM   MM   MM    MM
2024 09 14 14 36  30  2.6  3.6    MM    MM    MM  MM 1012.0    MM  22.8    MM   MM   MM    MM
2024 09 14 14 30  30  2.6  3.1    MM    MM    MM  MM 1012.0  19.7  22.8    MM   MM   MM    MM
2024 09 14 14 24  40  2.6  3.1    MM    MM    MM  MM 1011.9  19.8  22.8    MM   MM   MM    MM
2024 09 14 14 18  30  2.6  3.1    MM    MM    MM  MM 1011.9  19.7  22.8    MM   MM   MM    MM
2024 09 14 14 12  20  2.6  3.1    MM    MM    MM  MM 1011.8  19.7  22.8    MM   MM   MM    MM
2024 09 14 14 06  20  2.6  3.1    MM    MM    MM  MM 1011.8  19.7  22.8    MM   MM   MM    MM
2024 09 14 14 00  30  2.1  2.6    MM    MM    MM  MM 1011.7  19.8  22.8    MM   MM +1.3    MM
2024 09 14 13 54  20  2.1  2.6    MM    MM    MM  MM 1011.7  19.7  22.8    MM   MM   MM    MM
2024 09 14 13 48  20  2.1  2.6    MM    MM    MM  MM 1011.6  19.7  22.8    MM   MM   MM    MM
2024 09 14 13 42  10  2.6  2.6    MM    MM    MM  MM 1011.5  19.7  22.8    MM   MM   MM    MM
2024 09 14 13 36  30  2.1  2.6    MM    MM    MM  MM 1011.5  19.7  22.8    MM   MM   MM    MM
2024 09 14 13 30  40  1.5  2.1    MM    MM    MM  MM 1011.4  19.7  22.8    MM   MM   MM    MM
2024 09 14 13 24  10  2.1  2.6    MM    MM    MM  MM 1011.3  19.7  22.8    MM   MM   MM    MM
2024 09 14 13 18  30  2.6  3.1    MM    MM    MM  MM 1011.2  19.7  22.8    MM   MM   MM    MM
2024 09 14 13 12  30  2.6  3.1    MM    MM    MM  MM 1011.1  19.7  22.8    MM   MM   MM    MM
2024 09 14 13 06  20  2.6  3.1    MM    MM    MM  MM 1011.0  19.8  22.8    MM   MM   MM    MM
2024 09 14 13 00  20  2.6  3.6    MM    MM    MM  MM 1010.9  19.8  22.8    MM   MM   MM    MM
2024 09 14 12 54  90  1.0  1.5    MM    MM    MM  MM 1010.8  19.8  22.8    MM   MM   MM    MM
2024 09 14 12 48 120  1.0  1.5    MM    MM    MM  MM 1010.7  19.8  22.8    MM   MM   MM    MM
2024 09 14 12 42 120  1.0  1.5    MM    MM    MM  MM 1010.7  19.8  22.8    MM   MM   MM    MM
2024 09 14 12 36 130  1.5  2.1    MM    MM    MM  MM 1010.7  19.8  22.8    MM   MM   MM    MM
2024 09 14 12 30 130  1.5  2.1    MM    MM    MM  MM 1010.7  19.7  22.8    MM   MM   MM    MM
2024 09 14 12 24 140  1.5  2.1    MM    MM    MM  MM 1010.7  19.8  22.8    MM   MM   MM    MM
2024 09 14 12 18 150  1.5  2.1    MM    MM    MM  MM 1010.7  19.8  22.8    MM   MM   MM    MM
2024 09 14 12 12 160  2.1  2.1    MM    MM    MM  MM 1010.6  19.7  22.8    MM   MM   MM    MM
2024 09 14 12 06 160  1.5  2.6    MM    MM    MM  MM 1010.6  19.8  22.8    MM   MM   MM    MM
2024 09 14 12 00 160  2.1  2.1    MM    MM    MM  MM 1010.5  19.7  22.8    MM   MM +0.0    MM
2024 09 14 11 54 160  1.5  2.1    MM    MM    MM  MM 1010.4  19.7  22.8    MM   MM   MM    MM
2024 09 14 11 48 160  1.5  2.1    MM    MM    MM  MM 1010.5  19.7  22.8    MM   MM   MM    MM
2024 09 14 11 42 150  2.1  2.6    MM    MM    MM  MM 1010.4  19.7  22.8    MM   MM   MM    MM
2024 09 14 11 36 160  2.1  2.6    MM    MM    MM  MM 1010.4  19.7  22.8    MM   MM   MM    MM
2024 09 14 11 30 170  2.6  3.1    MM    MM    MM  MM 1010.4    MM  22.9    MM   MM   MM    MM
2024 09 14 11 24 170  2.1  2.1    MM    MM    MM  MM 1010.4    MM  22.9    MM   MM   MM    MM
2024 09 14 11 18 170  1.5  2.6    MM    MM    MM  MM 1010.4  19.8  22.9    MM   MM   MM    MM
2024 09 14 11 12 150  1.5  2.6    MM    MM    MM  MM 1010.3  19.6  22.9    MM   MM   MM    MM
2024 09 14 11 06 180  2.1  2.6    MM    MM    MM  MM 1010.4  19.6  22.9    MM   MM   MM    MM
2024 09 14 11 00 190  2.6  2.6    MM    MM    MM  MM 1010.4  19.6  22.9    MM   MM -0.4    MM
2024 09 14 10 54 170  2.1  2.6    MM    MM    MM  MM 1010.3  19.8  22.9    MM   MM   MM    MM
2024 09 14 10 48 160  2.6  4.1    MM    MM    MM  MM 1010.3    MM  22.9    MM   MM   MM    MM
2024 09 14 10 42 180  2.1  2.1    MM    MM    MM  MM 1010.3    MM  22.9    MM   MM   MM    MM
2024 09 14 10 36  MM  0.0  2.1    MM    MM    MM  MM 1010.4    MM  22.9    MM   MM   MM    MM
2024 09 14 10 30 220  2.6  3.1    MM    MM    MM  MM 1010.4  19.7  22.9    MM   MM   MM    MM
2024 09 14 10 24 200  2.6  3.1    MM    MM    MM  MM 1010.3  19.7  22.9    MM   MM   MM    MM
2024 09 14 10 18 210  2.1  3.1    MM    MM    MM  MM 1010.3  19.7  22.9    MM   MM   MM    MM
2024 09 14 10 12 200  2.6  3.1    MM    MM    MM  MM 1010.3  19.7  22.9    MM   MM   MM    MM
2024 09 14 10 06 200  2.6  2.6    MM    MM    MM  MM 1010.4  19.8  22.9    MM   MM   MM    MM
2024 09 14 10 00 200  2.1  2.1    MM    MM    MM  MM     MM  19.7  22.9    MM   MM   MM    MM
2024 09 14 09 54 200  2.1  2.6    MM    MM    MM  MM     MM  19.7  22.9    MM   MM   MM    MM
2024 09 14 09 48 210  1.5  2.6    MM    MM    MM  MM 1010.4    MM  22.9    MM   MM   MM    MM
2024 09 14 09 42 230  1.5  2.1    MM    MM    MM  MM 1010.4    MM  22.9    MM   MM   MM    MM
2024 09 14 09 36 170  1.5  2.1    MM    MM    MM  MM 1010.4    MM  22.9    MM   MM   MM    MM
2024 09 14 09 30 200  2.1  3.1    MM    MM    MM  MM 1010.4  19.9  22.9    MM   MM   MM    MM
2024 09 14 09 24 180  2.1  2.6    MM    MM    MM  MM 1010.5  19.7  22.9    MM   MM   MM    MM
2024 09 14 09 18 200  2.1  2.6    MM    MM    MM  MM 1010.5  19.8  22.9    MM   MM   MM    MM
2024 09 14 09 12 280  1.0  2.1    MM    MM    MM  MM 1010.5  19.7  22.9    MM   MM   MM    MM
2024 09 14 09 06 220  1.5  2.1    MM    MM    MM  MM 1010.6  19.7  22.9    MM   MM   MM    MM
2024 09 14 09 00 250  1.5  2.1    MM    MM    MM  MM 1010.6  19.7  22.9    MM   MM -0.6    MM
2024 09 14 08 54 240  1.0  2.1    MM    MM    MM  MM 1010.6  19.7  22.9    MM   MM   MM    MM
2024 09 14 08 48 250  2.6  3.1    MM    MM    MM  MM 1010.6    MM  22.9    MM   MM   MM    MM
2024 09 14 08 42 240  2.6  3.1    MM    MM    MM  MM 1010.7    MM  22.9    MM   MM   MM    MM
2024 09 14 08 36 250  2.6  3.1    MM    MM    MM  MM 1010.7    MM  22.9    MM   MM   MM    MM
2024 09 14 08 30 200  1.5  1.5    MM    MM    MM  MM 1010.7  19.9  23.0    MM   MM   MM    MM
2024 09 14 08 24 200  1.5  2.1    MM    MM    MM  MM 1010.8  19.7  22.9    MM   MM   MM    MM
2024 09 14 08 18 240  1.5  2.1    MM    MM    MM  MM 1010.8  19.8  23.0    MM   MM   MM    MM
2024 09 14 08 12 250  2.1  2.6    MM    MM    MM  MM 1010.8  19.7  23.0    MM   MM   MM    MM
2024 09 14 08 06 230  1.5  2.6    MM    MM    MM  MM 1010.8  19.7  23.0    MM   MM   MM    MM
2024 09 14 08 00 220  2.1  2.6    MM    MM    MM  MM 1010.8  19.8  23.0    MM   MM -0.5    MM
2024 09 14 07 54 210  1.5  2.6    MM    MM    MM  MM 1010.8  19.8  23.0    MM   MM   MM    MM
2024 09 14 07 48 210  2.1  3.6    MM    MM    MM  MM 1010.9    MM  23.0    MM   MM   MM    MM
2024 09 14 07 42 190  2.1  3.6    MM    MM    MM  MM 1010.9    MM  23.0    MM   MM   MM    MM
2024 09 14 07 36 190  2.6  3.1    MM    MM    MM  MM 1010.9    MM  23.0    MM   MM   MM    MM
2024 09 14 07 30 190  3.1  4.1    MM    MM    MM  MM 1010.9  19.8  23.0    MM   MM   MM    MM
2024 09 14 07 24 180  2.6  3.1    MM    MM    MM  MM 1011.0  19.9  22.9    MM   MM   MM    MM
2024 09 14 07 18 170  2.1  3.1    MM    MM    MM  MM 1011.0  19.8  23.0    MM   MM   MM    MM
2024 09 14 07 12 180  3.1  4.1    MM    MM    MM  MM 1011.0  19.7  23.0    MM   MM   MM    MM
2024 09 14 07 06 200  1.0  2.1    MM    MM    MM  MM 1010.9  19.8  23.0    MM   MM   MM    MM
2024 09 14 07 00 220  1.0  2.6    MM    MM    MM  MM 1010.9  19.7  23.0    MM   MM +0.0    MM
2024 09 14 06 54 180  1.5  2.1    MM    MM    MM  MM 1011.0  19.7  23.0    MM   MM   MM    MM
2024 09 14 06 48 170  1.5  2.1    MM    MM    MM  MM 1011.0    MM    MM    MM   MM   MM    MM
2024 09 14 06 42 200  0.5  1.0    MM    MM    MM  MM 1011.1  19.7  23.0    MM   MM   MM    MM
2024 09 14 06 36 240  0.5  1.0    MM    MM    MM  MM 1011.1  19.7  23.0    MM   MM   MM    MM
2024 09 14 06 30 230  1.0  1.0    MM    MM    MM  MM 1011.1  19.8  23.0    MM   MM   MM    MM
2024 09 14 06 24  MM  0.0  2.1    MM    MM    MM  MM 1011.2  19.6  23.0    MM   MM   MM    MM
2024 09 14 06 18 200  1.5  2.1    MM    MM    MM  MM 1011.2    MM    MM    MM   MM   MM    MM
2024 09 14 06 12 190  1.0  2.1    MM    MM    MM  MM 1011.1  19.7  23.0    MM   MM   MM    MM
2024 09 14 06 06 170  1.5  2.6    MM    MM    MM  MM 1011.1  19.6  23.0    MM   MM   MM    MM
2024 09 14 06 00 200  2.1  2.6    MM    MM    MM  MM 1011.2  19.6  23.0    MM   MM +0.8    MM
2024 09 14 05 54 200  1.5  2.1    MM    MM    MM  MM 1011.3  19.6  23.0    MM   MM   MM    MM
2024 09 14 05 48 200  1.5  2.6    MM    MM    MM  MM 1011.3  19.6  23.0    MM   MM   MM    MM
2024 09 14 05 42 190  2.1  3.1    MM    MM    MM  MM 1011.4  19.6  23.0    MM   MM   MM    MM
2024 09 14 05 36 260  1.5  2.1    MM    MM    MM  MM 1011.3  19.7  23.0    MM   MM   MM    MM
2024 09 14 05 30 200  1.0  2.1    MM    MM    MM  MM 1011.3  19.7  23.0    MM   MM   MM    MM
2024 09 14 05 24 200  1.5  2.1    MM    MM    MM  MM 1011.4  19.6  23.0    MM   MM   MM    MM
2024 09 14 05 18 220  1.5  2.1    MM    MM    MM  MM 1011.4    MM    MM    MM   MM   MM    MM
2024 09 14 05 12 210  1.5  2.6    MM    MM    MM  MM 1011.3  19.6  23.0    MM   MM   MM    MM
2024 09 14 05 06 200  2.1  2.6    MM    MM    MM  MM 1011.3  19.6  23.0    MM   MM   MM    MM
2024 09 14 05 00 240  2.1  2.6    MM    MM    MM  MM 1011.3  19.6  23.0    MM   MM +1.5    MM
2024 09 14 04 54 240  1.5  2.6    MM    MM    MM  MM 1011.3  19.5  23.0    MM   MM   MM    MM
2024 09 14 04 48 220  2.1  3.1    MM    MM    MM  MM 1011.3  19.5  23.0    MM   MM   MM    MM
2024 09 14 04 42 250  1.5  2.6    MM    MM    MM  MM 1011.3  19.6  23.0    MM   MM   MM    MM
2024 09 14 04 36 240  1.5  2.6    MM    MM    MM  MM 1011.2  19.7  23.0    MM   MM   MM    MM
2024 09 14 04 30 230  2.1  2.6    MM    MM    MM  MM 1011.1  19.7  23.1    MM   MM   MM    MM
2024 09 14 04 24 210  1.5  2.6    MM    MM    MM  MM 1011.1  19.5  23.1    MM   MM   MM    MM
2024 09 14 04 18 210  1.5  2.6    MM    MM    MM  MM 1011.1  19.6  23.1    MM   MM   MM    MM
2024 09 14 04 12 180  1.0  1.5    MM    MM    MM  MM 1011.1  19.5  23.1    MM   MM   MM    MM
2024 09 14 04 06 190  1.0  1.5    MM    MM    MM  MM 1011.0  19.5  23.1    MM   MM   MM    MM
2024 09 14 04 00 200  1.5  2.1    MM    MM    MM  MM 1011.0  19.4  23.1    MM   MM +1.0    MM
2024 09 14 03 54 180  2.1  3.1    MM    MM    MM  MM 1010.9  19.5  23.1    MM   MM   MM    MM
2024 09 14 03 48 190  2.1  3.1    MM    MM    MM  MM 1010.9  19.5  23.1    MM   MM   MM    MM
2024 09 14 03 42 200  1.5  2.6    MM    MM    MM  MM 1010.9  19.4  23.1    MM   MM   MM    MM
2024 09 14 03 36 210  2.1  2.6    MM    MM    MM  MM 1010.8  19.4  23.1    MM   MM   MM    MM
2024 09 14 03 30 210  2.6  3.6    MM    MM    MM  MM 1010.8  19.4  23.1    MM   MM   MM    MM
2024 09 14 03 24 200  3.6  4.1    MM    MM    MM  MM 1010.8  19.3  23.1    MM   MM   MM    MM
2024 09 14 03 18 210  3.1  4.6    MM    MM    MM  MM 1010.7  19.3  23.1    MM   MM   MM    MM
2024 09 14 03 12 190  2.6  3.6    MM    MM    MM  MM 1010.6  19.3  23.1    MM   MM   MM    MM
2024 09 14 03 06 200  2.6  4.6    MM    MM    MM  MM 1010.5  19.3  23.1    MM   MM   MM    MM
2024 09 14 03 00 190  3.1  4.1    MM    MM    MM  MM 1010.4  19.3  23.1    MM   MM +0.4    MM
2024 09 14 02 54 190  3.1  3.6    MM    MM    MM  MM 1010.3  19.3  23.1    MM   MM   MM    MM
2024 09 14 02 48 200  3.1  3.6    MM    MM    MM  MM 1010.3  19.2  23.1    MM   MM   MM    MM
2024 09 14 02 42 190  3.1  4.6    MM    MM    MM  MM 1010.2  19.2  23.1    MM   MM   MM    MM
2024 09 14 02 36 200  4.1  5.1    MM    MM    MM  MM 1010.1  19.2  23.1    MM   MM   MM    MM
2024 09 14 02 30 190  4.1  5.7    MM    MM    MM  MM 1010.1  19.2  23.2    MM   MM   MM    MM
2024 09 14 02 24 190  3.1  4.1    MM    MM    MM  MM 1010.0  19.3  23.2    MM   MM   MM    MM
2024 09 14 02 18 190  4.1  5.1    MM    MM    MM  MM 1010.0  19.3  23.2    MM   MM   MM    MM
2024 09 14 02 12 190  4.1  4.6    MM    MM    MM  MM 1010.0  19.3  23.2    MM   MM   MM    MM
2024 09 14 02 06 200  4.1  4.6    MM    MM    MM  MM 1009.9  19.2  23.2    MM   MM   MM    MM
2024 09 14 02 00 200  4.1  5.1    MM    MM    MM  MM 1009.8  19.3  23.2    MM   MM +0.0    MM
2024 09 14 01 54 220  3.6  5.1    MM    MM    MM  MM 1009.9  19.4  23.2    MM   MM   MM    MM
2024 09 14 01 48 210  3.6  4.6    MM    MM    MM  MM 1009.9    MM  23.2    MM   MM   MM    MM
2024 09 14 01 42 230  4.1  4.6    MM    MM    MM  MM 1010.0  19.3  23.2    MM   MM   MM    MM
2024 09 14 01 36 210  4.1  5.1    MM    MM    MM  MM 1009.9  19.4  23.2    MM   MM   MM    MM
2024 09 14 01 30 200  4.1  5.7    MM    MM    MM  MM 1009.9  19.3  23.2    MM   MM   MM    MM
2024 09 14 01 24 210  4.1  5.1    MM    MM    MM  MM 1009.9  19.4  23.2    MM   MM   MM    MM
2024 09 14 01 18 190  3.1  5.7    MM    MM    MM  MM 1009.9  19.6  23.2    MM   MM   MM    MM
2024 09 14 01 12 200  4.6  5.1    MM    MM    MM  MM 1010.0  19.4  23.1    MM   MM   MM    MM
2024 09 14 01 06 200  4.6  5.7    MM    MM    MM  MM 1010.0  19.4  23.2    MM   MM   MM    MM
2024 09 14 01 00 210  3.6  5.7    MM    MM    MM  MM 1010.0  19.7  23.2    MM   MM +0.0    MM
2024 09 14 00 54 210  5.1  5.7    MM    MM    MM  MM 1010.0  19.5  23.2    MM   MM   MM    MM
2024 09 14 00 48 210  4.1  5.7    MM    MM    MM  MM 1009.9    MM  23.2    MM   MM   MM    MM
2024 09 14 00 42 200  3.6  5.7    MM    MM    MM  MM 1009.9    MM  23.2    MM   MM   MM    MM
2024 09 14 00 36 200  5.7  6.2    MM    MM    MM  MM 1010.0    MM  23.3    MM   MM   MM    MM
2024 09 14 00 30 200  3.6  6.2    MM    MM    MM  MM 1010.0  19.8  23.3    MM   MM   MM    MM
2024 09 14 00 24 190  4.6  6.2    MM    MM    MM  MM 1010.0  19.7  23.3    MM   MM   MM    MM
2024 09 14 00 18 200  5.1  6.2    MM    MM    MM  MM 1010.0  19.7  23.2    MM   MM   MM    MM
2024 09 14 00 12 190  4.6  6.7    MM    MM    MM  MM 1009.9  19.7  23.2    MM   MM   MM    MM
2024 09 14 00 06 210  4.1  6.2    MM    MM    MM  MM 1009.9  19.8  23.2    MM   MM   MM    MM
2024 09 14 00 00 220  5.1  6.7    MM    MM    MM  MM 1010.0  19.6  23.3    MM   MM +0.0    MM
2024 09 13 23 54 220  5.1  6.2    MM    MM    MM  MM 1010.0  19.6  23.3    MM   MM   MM    MM
2024 09 13 23 48 200  5.1  6.2    MM    MM    MM  MM 1009.9    MM  23.3    MM   MM   MM    MM
2024 09 13 23 42 220  3.6  5.7    MM    MM    MM  MM 1009.9    MM  23.3    MM   MM   MM    MM
2024 09 13 23 36 200  4.6  7.2    MM    MM    MM  MM 1009.9    MM  23.3    MM   MM   MM    MM
